Name,year,month,HNsum,HSmean,HSmax,SCD1,SCD1gt,SCD10,SCD20,SCD30,SCD50,SCD100,HSmean_gapfill,frac_gapfilled,HSmax_gapfill,SCD1_gapfill,SCD1gt_gapfill,SCD10_gapfill,SCD20_gapfill,SCD30_gapfill,SCD50_gapfill,SCD100_gapfill
Ridanna_Osservatore,1976,9,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1976,10,,,,,,,,,,,0.709677419354839,1,11,5,2,1,0,0,0,0
Ridanna_Osservatore,1976,11,,,,,,,,,,,8.83333333333333,1,32,25,23,10,6,2,0,0
Ridanna_Osservatore,1976,12,,,,,,,,,,,36.2258064516129,1,54,31,31,31,29,22,1,0
Ridanna_Osservatore,1977,1,,,,,,,,,,,109.741935483871,1,160,31,31,31,31,31,30,20
Ridanna_Osservatore,1977,2,,,,,,,,,,,137.714285714286,1,161,28,28,28,28,28,28,28
Ridanna_Osservatore,1977,3,,,,,,,,,,,65.3225806451613,1,142,31,31,31,31,31,19,6
Ridanna_Osservatore,1977,4,,,,,,,,,,,27.0333333333333,1,49,30,28,23,21,17,0,0
Ridanna_Osservatore,1977,5,,,,,,,,,,,2.85714285714286,0.903225806451613,11,11,9,3,0,0,0,0
Ridanna_Osservatore,1977,6,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1977,7,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1977,8,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1977,9,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1977,10,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1977,11,,,,,,,,,,,11.1333333333333,1,37,18,17,10,9,5,0,0
Ridanna_Osservatore,1977,12,,,,,,,,,,,23.0322580645161,1,45,31,31,31,17,7,0,0
Ridanna_Osservatore,1978,1,,,,,,,,,,,84.5806451612903,1,162,31,31,31,31,31,24,9
Ridanna_Osservatore,1978,2,,,,,,,,,,,139.535714285714,1,192,28,28,28,28,28,28,27
Ridanna_Osservatore,1978,3,,,,,,,,,,,74.1290322580645,1,118,31,31,31,31,31,27,5
Ridanna_Osservatore,1978,4,,,,,,,,,,,43.4666666666667,1,75,30,30,30,30,24,8,0
Ridanna_Osservatore,1978,5,,,,,,,,,,,4.10714285714286,0.903225806451613,21,14,11,5,2,0,0,0
Ridanna_Osservatore,1978,6,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1978,7,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1978,8,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1978,9,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1978,10,,,,,,,,,,,5.29032258064516,1,31,17,12,7,3,1,0,0
Ridanna_Osservatore,1978,11,,,,,,,,,,,3.33333333333333,1,26,6,5,4,4,0,0,0
Ridanna_Osservatore,1978,12,,,,,,,,,,,18.0967741935484,1,22,31,31,31,13,0,0,0
Ridanna_Osservatore,1979,1,,,,,,,,,,,47.0322580645161,1,84,31,31,31,31,22,13,0
Ridanna_Osservatore,1979,2,,,,,,,,,,,107.142857142857,1,166,28,28,28,28,28,28,12
Ridanna_Osservatore,1979,3,,,,,,,,,,,102.838709677419,1,127,31,31,31,31,31,31,19
Ridanna_Osservatore,1979,4,,,,,,,,,,,59.6,1,101,30,30,30,30,29,17,1
Ridanna_Osservatore,1979,5,,,,,,,,,,,21.8275862068966,0.935483870967742,81,14,14,13,12,11,6,0
Ridanna_Osservatore,1979,6,,,,,,,,,,,,,,,,,,,,
Ridanna_Osservatore,1979,7,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1979,8,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1979,9,,,,,,,,,,,0.366666666666667,1,7,2,2,0,0,0,0,0
Ridanna_Osservatore,1979,10,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1979,11,,,,,,,,,,,37.2333333333333,1,70,26,25,24,22,20,12,0
Ridanna_Osservatore,1979,12,,,,,,,,,,,66.8387096774194,1,122,31,31,31,31,31,20,5
Ridanna_Osservatore,1980,1,,,,,,,,,,,100.451612903226,1,139,31,31,31,31,31,31,9
Ridanna_Osservatore,1980,2,,,,,,,,,,,138.48275862069,1,161,29,29,29,29,29,29,29
Ridanna_Osservatore,1980,3,,,,,,,,,,,92.1290322580645,1,125,31,31,31,31,31,31,8
Ridanna_Osservatore,1980,4,,,,,,,,,,,36.4,1,61,30,30,30,28,19,6,0
Ridanna_Osservatore,1980,5,,,,,,,,,,,0.551724137931035,0.935483870967742,6,6,3,0,0,0,0,0
Ridanna_Osservatore,1980,6,,,,,,,,,,,,,,,,,,,,
Ridanna_Osservatore,1980,7,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1980,8,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1980,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1980,10,51,3.83870967741936,19,17,17,3,0,0,0,0,3.83870967741936,0,19,17,17,3,0,0,0,0
Ridanna_Osservatore,1980,11,34,4.33333333333333,17,27,23,5,0,0,0,0,4.33333333333333,0,17,27,23,5,0,0,0,0
Ridanna_Osservatore,1980,12,67,36.0645161290323,52,31,31,29,26,25,1,0,36.0645161290323,0,52,31,31,29,26,25,1,0
Ridanna_Osservatore,1981,1,69,67.1612903225806,88,31,31,31,31,31,27,0,67.1612903225806,0,88,31,31,31,31,31,27,0
Ridanna_Osservatore,1981,2,32,74.0357142857143,85,28,28,28,28,28,28,0,74.0357142857143,0,85,28,28,28,28,28,28,0
Ridanna_Osservatore,1981,3,65,55.9032258064516,85,31,31,31,30,28,21,0,55.9032258064516,0,85,31,31,31,30,28,21,0
Ridanna_Osservatore,1981,4,25,1.16666666666667,11,6,6,1,0,0,0,0,1.16666666666667,0,11,6,6,1,0,0,0,0
Ridanna_Osservatore,1981,5,15,0.709677419354839,11,3,3,1,0,0,0,0,0.709677419354839,0,11,3,3,1,0,0,0,0
Ridanna_Osservatore,1981,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1981,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1981,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1981,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1981,10,76,14.7741935483871,70,10,10,10,9,9,4,0,14.7741935483871,0,70,10,10,10,9,9,4,0
Ridanna_Osservatore,1981,11,31,31.8333333333333,41,30,30,30,30,23,0,0,31.8333333333333,0,41,30,30,30,30,23,0,0
Ridanna_Osservatore,1981,12,152,83.0645161290323,147,31,31,31,31,31,30,11,83.0645161290323,0,147,31,31,31,31,31,30,11
Ridanna_Osservatore,1982,1,67,101.290322580645,128,31,31,31,31,31,31,14,101.290322580645,0,128,31,31,31,31,31,31,14
Ridanna_Osservatore,1982,2,24,93.9642857142857,107,28,28,28,28,28,28,8,93.9642857142857,0,107,28,28,28,28,28,28,8
Ridanna_Osservatore,1982,3,45,80.8064516129032,98,31,31,31,31,31,31,0,80.8064516129032,0,98,31,31,31,31,31,31,0
Ridanna_Osservatore,1982,4,14,24.4666666666667,62,22,22,18,16,14,5,0,24.4666666666667,0,62,22,22,18,16,14,5,0
Ridanna_Osservatore,1982,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1982,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1982,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1982,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1982,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1982,10,2,0.0645161290322581,2,1,1,0,0,0,0,0,0.0645161290322581,0,2,1,1,0,0,0,0,0
Ridanna_Osservatore,1982,11,7,1.13333333333333,5,11,11,0,0,0,0,0,1.13333333333333,0,5,11,11,0,0,0,0,0
Ridanna_Osservatore,1982,12,82,25.3225806451613,61,22,21,15,14,14,10,0,25.3225806451613,0,61,22,21,15,14,14,10,0
Ridanna_Osservatore,1983,1,54,58,87,31,31,31,31,31,18,0,58,0,87,31,31,31,31,31,18,0
Ridanna_Osservatore,1983,2,30,55.9285714285714,65,28,28,28,28,28,25,0,55.9285714285714,0,65,28,28,28,28,28,25,0
Ridanna_Osservatore,1983,3,40,28.9354838709677,49,31,31,31,23,16,0,0,28.9354838709677,0,49,31,31,31,23,16,0,0
Ridanna_Osservatore,1983,4,61,7.06666666666667,33,16,16,9,4,1,0,0,7.06666666666667,0,33,16,16,9,4,1,0,0
Ridanna_Osservatore,1983,5,6,0.193548387096774,3,2,2,0,0,0,0,0,0.193548387096774,0,3,2,2,0,0,0,0,0
Ridanna_Osservatore,1983,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1983,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1983,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1983,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1983,10,4,0.129032258064516,2,2,2,0,0,0,0,0,0.129032258064516,0,2,2,2,0,0,0,0,0
Ridanna_Osservatore,1983,11,27,2.1,21,9,7,2,2,0,0,0,2.1,0,21,9,7,2,2,0,0,0
Ridanna_Osservatore,1983,12,67,37.7096774193548,78,31,31,31,15,14,12,0,37.7096774193548,0,78,31,31,31,15,14,12,0
Ridanna_Osservatore,1984,1,41,70.3225806451613,84,31,31,31,31,31,31,0,70.3225806451613,0,84,31,31,31,31,31,31,0
Ridanna_Osservatore,1984,2,103,103.241379310345,147,29,29,29,29,29,29,20,103.241379310345,0,147,29,29,29,29,29,29,20
Ridanna_Osservatore,1984,3,54,102.838709677419,122,31,31,31,31,31,31,16,102.838709677419,0,122,31,31,31,31,31,31,16
Ridanna_Osservatore,1984,4,68,74.2,127,30,30,30,30,27,24,5,74.2,0,127,30,30,30,30,27,24,5
Ridanna_Osservatore,1984,5,0,0.870967741935484,19,2,2,1,0,0,0,0,0.870967741935484,0,19,2,2,1,0,0,0,0
Ridanna_Osservatore,1984,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1984,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1984,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1984,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1984,10,2,0.0645161290322581,2,1,1,0,0,0,0,0,0.0645161290322581,0,2,1,1,0,0,0,0,0
Ridanna_Osservatore,1984,11,4,0.6,4,9,7,0,0,0,0,0,0.6,0,4,9,7,0,0,0,0,0
Ridanna_Osservatore,1984,12,37,10.2903225806452,25,18,18,13,12,0,0,0,10.2903225806452,0,25,18,18,13,12,0,0,0
Ridanna_Osservatore,1985,1,60,41.1612903225806,63,31,31,31,31,18,10,0,41.1612903225806,0,63,31,31,31,31,18,10,0
Ridanna_Osservatore,1985,2,21,35.9285714285714,58,28,28,28,28,28,1,0,35.9285714285714,0,58,28,28,28,28,28,1,0
Ridanna_Osservatore,1985,3,70,35.9354838709677,51,31,31,31,31,25,1,0,35.9354838709677,0,51,31,31,31,31,25,1,0
Ridanna_Osservatore,1985,4,22,10.1666666666667,35,22,21,14,5,2,0,0,10.1666666666667,0,35,22,21,14,5,2,0,0
Ridanna_Osservatore,1985,5,19,1.54838709677419,19,4,4,3,0,0,0,0,1.54838709677419,0,19,4,4,3,0,0,0,0
Ridanna_Osservatore,1985,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1985,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1985,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1985,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1985,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1985,11,75,28.9,65,22,20,18,18,17,9,0,28.9,0,65,22,20,18,18,17,9,0
Ridanna_Osservatore,1985,12,45,33.8387096774194,57,31,31,31,31,21,3,0,33.8387096774194,0,57,31,31,31,31,21,3,0
Ridanna_Osservatore,1986,1,86,73.741935483871,114,31,31,31,31,31,26,1,73.741935483871,0,114,31,31,31,31,31,26,1
Ridanna_Osservatore,1986,2,101,162.678571428571,201,28,28,28,28,28,28,28,162.678571428571,0,201,28,28,28,28,28,28,28
Ridanna_Osservatore,1986,3,38,115.290322580645,145,31,31,31,31,31,31,26,115.290322580645,0,145,31,31,31,31,31,31,26
Ridanna_Osservatore,1986,4,90,51.9666666666667,103,30,30,30,27,25,18,1,51.9666666666667,0,103,30,30,30,27,25,18,1
Ridanna_Osservatore,1986,5,0,0.419354838709677,9,2,2,0,0,0,0,0,0.419354838709677,0,9,2,2,0,0,0,0,0
Ridanna_Osservatore,1986,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1986,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1986,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1986,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1986,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1986,11,22,5.43333333333333,22,9,9,8,3,0,0,0,5.43333333333333,0,22,9,9,8,3,0,0,0
Ridanna_Osservatore,1986,12,40,31.8064516129032,57,31,31,31,17,14,2,0,31.8064516129032,0,57,31,31,31,17,14,2,0
Ridanna_Osservatore,1987,1,43,66.7741935483871,86,31,31,31,31,31,26,0,66.7741935483871,0,86,31,31,31,31,31,26,0
Ridanna_Osservatore,1987,2,83,72.8214285714286,101,28,28,28,28,28,27,2,72.8214285714286,0,101,28,28,28,28,28,27,2
Ridanna_Osservatore,1987,3,32,70.1290322580645,91,31,31,31,31,31,31,0,70.1290322580645,0,91,31,31,31,31,31,31,0
Ridanna_Osservatore,1987,4,16,36.2333333333333,61,24,24,24,23,20,12,0,36.2333333333333,0,61,24,24,24,23,20,12,0
Ridanna_Osservatore,1987,5,54,2.70967741935484,24,6,6,3,2,0,0,0,2.70967741935484,0,24,6,6,3,2,0,0,0
Ridanna_Osservatore,1987,6,2,0.0666666666666667,2,1,1,0,0,0,0,0,0.0666666666666667,0,2,1,1,0,0,0,0,0
Ridanna_Osservatore,1987,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1987,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1987,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1987,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1987,11,52,9.4,41,17,17,6,6,6,0,0,9.4,0,41,17,17,6,6,6,0,0
Ridanna_Osservatore,1987,12,7,26.9354838709677,40,31,31,31,22,17,0,0,26.9354838709677,0,40,31,31,31,22,17,0,0
Ridanna_Osservatore,1988,1,83,39.258064516129,67,31,31,31,25,25,10,0,39.258064516129,0,67,31,31,31,25,25,10,0
Ridanna_Osservatore,1988,2,47,81.7931034482759,94,29,29,29,29,29,29,0,81.7931034482759,0,94,29,29,29,29,29,29,0
Ridanna_Osservatore,1988,3,46,76.3548387096774,84,31,31,31,31,31,31,0,76.3548387096774,0,84,31,31,31,31,31,31,0
Ridanna_Osservatore,1988,4,17,29.5666666666667,81,19,19,18,15,14,10,0,29.5666666666667,0,81,19,19,18,15,14,10,0
Ridanna_Osservatore,1988,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1988,6,3,0.1,3,1,1,0,0,0,0,0,0.1,0,3,1,1,0,0,0,0,0
Ridanna_Osservatore,1988,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1988,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1988,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1988,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1988,11,9,1.8,7,11,11,0,0,0,0,0,1.8,0,7,11,11,0,0,0,0,0
Ridanna_Osservatore,1988,12,52,29.6129032258065,38,31,31,27,27,26,0,0,29.6129032258065,0,38,31,31,27,27,26,0,0
Ridanna_Osservatore,1989,1,13,33.1935483870968,45,31,31,31,31,31,0,0,33.1935483870968,0,45,31,31,31,31,31,0,0
Ridanna_Osservatore,1989,2,104,38.0357142857143,107,28,28,28,27,12,3,1,38.0357142857143,0,107,28,28,28,27,12,3,1
Ridanna_Osservatore,1989,3,19,34.0967741935484,91,31,31,29,20,13,7,0,34.0967741935484,0,91,31,31,29,20,13,7,0
Ridanna_Osservatore,1989,4,53,4.03333333333333,34,12,12,4,3,1,0,0,4.03333333333333,0,34,12,12,4,3,1,0,0
Ridanna_Osservatore,1989,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1989,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1989,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1989,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1989,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1989,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1989,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1989,12,2,0.451612903225806,2,7,7,0,0,0,0,0,0.451612903225806,0,2,7,7,0,0,0,0,0
Ridanna_Osservatore,1990,1,7,2.41935483870968,7,31,31,0,0,0,0,0,2.41935483870968,0,7,31,31,0,0,0,0,0
Ridanna_Osservatore,1990,2,45,14.9642857142857,45,28,26,15,11,5,0,0,14.9642857142857,0,45,28,26,15,11,5,0,0
Ridanna_Osservatore,1990,3,14,3.83870967741936,26,11,9,6,2,0,0,0,3.83870967741936,0,26,11,9,6,2,0,0,0
Ridanna_Osservatore,1990,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1990,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1990,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1990,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1990,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1990,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1990,10,4,0.129032258064516,4,1,1,0,0,0,0,0,0.129032258064516,0,4,1,1,0,0,0,0,0
Ridanna_Osservatore,1990,11,69,9.6,51,24,24,5,5,5,1,0,9.6,0,51,24,24,5,5,5,1,0
Ridanna_Osservatore,1990,12,51,63.3870967741936,76,31,31,31,31,31,22,0,63.3870967741936,0,76,31,31,31,31,31,22,0
Ridanna_Osservatore,1991,1,57,73.8709677419355,97,31,31,31,31,31,31,0,73.8709677419355,0,97,31,31,31,31,31,31,0
Ridanna_Osservatore,1991,2,57,90.1428571428571,119,28,28,28,28,28,28,10,90.1428571428571,0,119,28,28,28,28,28,28,10
Ridanna_Osservatore,1991,3,2,33.7096774193548,70,27,27,25,23,16,10,0,33.7096774193548,0,70,27,27,25,23,16,10,0
Ridanna_Osservatore,1991,4,26,0.966666666666667,9,6,6,0,0,0,0,0,0.966666666666667,0,9,6,6,0,0,0,0,0
Ridanna_Osservatore,1991,5,36,2,27,3,3,3,1,0,0,0,2,0,27,3,3,3,1,0,0,0
Ridanna_Osservatore,1991,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1991,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1991,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1991,9,2,0.0666666666666667,2,1,1,0,0,0,0,0,0.0666666666666667,0,2,1,1,0,0,0,0,0
Ridanna_Osservatore,1991,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1991,11,33,17.5333333333333,33,17,17,16,16,15,0,0,17.5333333333333,0,33,17,17,16,16,15,0,0
Ridanna_Osservatore,1991,12,45,45.1935483870968,73,31,31,31,31,31,12,0,45.1935483870968,0,73,31,31,31,31,31,12,0
Ridanna_Osservatore,1992,1,0,62.8387096774194,70,31,31,31,31,31,31,0,62.8387096774194,0,70,31,31,31,31,31,31,0
Ridanna_Osservatore,1992,2,24,70.7586206896552,77,29,29,29,29,29,29,0,70.7586206896552,0,77,29,29,29,29,29,29,0
Ridanna_Osservatore,1992,3,79,59.6129032258065,75,31,31,31,31,31,31,0,59.6129032258065,0,75,31,31,31,31,31,31,0
Ridanna_Osservatore,1992,4,65,45.7333333333333,93,28,28,25,22,20,18,0,45.7333333333333,0,93,28,28,25,22,20,18,0
Ridanna_Osservatore,1992,5,0,0.129032258064516,4,1,1,0,0,0,0,0,0.129032258064516,0,4,1,1,0,0,0,0,0
Ridanna_Osservatore,1992,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1992,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1992,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1992,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1992,10,24,1.93548387096774,9,14,13,0,0,0,0,0,1.93548387096774,0,9,14,13,0,0,0,0,0
Ridanna_Osservatore,1992,11,27,8.96666666666667,25,19,18,13,6,0,0,0,8.96666666666667,0,25,19,18,13,6,0,0,0
Ridanna_Osservatore,1992,12,47,50.5483870967742,57,31,31,31,28,27,23,0,50.5483870967742,0,57,31,31,31,28,27,23,0
Ridanna_Osservatore,1993,1,7,41.5161290322581,57,31,31,31,31,31,7,0,41.5161290322581,0,57,31,31,31,31,31,7,0
Ridanna_Osservatore,1993,2,17,34.3928571428572,45,28,28,28,28,23,0,0,34.3928571428572,0,45,28,28,28,28,23,0,0
Ridanna_Osservatore,1993,3,14,35.0645161290323,47,31,31,31,31,18,0,0,35.0645161290323,0,47,31,31,31,31,18,0,0
Ridanna_Osservatore,1993,4,20,4.33333333333333,20,15,13,6,1,0,0,0,4.33333333333333,0,20,15,13,6,1,0,0,0
Ridanna_Osservatore,1993,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1993,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1993,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1993,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1993,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1993,10,19,1.38709677419355,16,4,4,3,0,0,0,0,1.38709677419355,0,16,4,4,3,0,0,0,0
Ridanna_Osservatore,1993,11,5,0.2,3,3,2,0,0,0,0,0,0.2,0,3,3,2,0,0,0,0,0
Ridanna_Osservatore,1993,12,59,20.5483870967742,48,24,24,23,17,8,0,0,20.5483870967742,0,48,24,24,23,17,8,0,0
Ridanna_Osservatore,1994,1,61,41.4838709677419,58,31,31,31,31,31,4,0,41.4838709677419,0,58,31,31,31,31,31,4,0
Ridanna_Osservatore,1994,2,18,46.8571428571429,51,28,28,28,28,28,12,0,46.8571428571429,0,51,28,28,28,28,28,12,0
Ridanna_Osservatore,1994,3,28,27.7741935483871,57,29,29,23,18,16,5,0,27.7741935483871,0,57,29,29,23,18,16,5,0
Ridanna_Osservatore,1994,4,43,3.46666666666667,19,14,13,5,0,0,0,0,3.46666666666667,0,19,14,13,5,0,0,0,0
Ridanna_Osservatore,1994,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1994,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1994,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1994,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1994,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1994,10,5,0.225806451612903,3,3,3,0,0,0,0,0,0.225806451612903,0,3,3,3,0,0,0,0,0
Ridanna_Osservatore,1994,11,2,0.0666666666666667,2,1,1,0,0,0,0,0,0.0666666666666667,0,2,1,1,0,0,0,0,0
Ridanna_Osservatore,1994,12,41,9.25806451612903,29,13,13,12,10,0,0,0,9.25806451612903,0,29,13,13,12,10,0,0,0
Ridanna_Osservatore,1995,1,67,47.7741935483871,62,31,31,31,31,23,19,0,47.7741935483871,0,62,31,31,31,31,23,19,0
Ridanna_Osservatore,1995,2,40,53.1785714285714,72,28,28,28,28,28,19,0,53.1785714285714,0,72,28,28,28,28,28,19,0
Ridanna_Osservatore,1995,3,53,56.1612903225807,82,31,31,31,31,31,21,0,56.1612903225807,0,82,31,31,31,31,31,21,0
Ridanna_Osservatore,1995,4,12,10.5666666666667,41,16,16,10,10,4,0,0,10.5666666666667,0,41,16,16,10,10,4,0,0
Ridanna_Osservatore,1995,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1995,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridanna_Osservatore,1995,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
